Date exported;Status;Employee number (salary administration);Branch;Hour Code;Journey date;Journey Distance;Distance Unit of Measure;Mobility type;Travel route;Fuel type
45510;Exported;00000361;VANL;VANL - Schiphol - SSE ISMS - Schiphol Budget;45481;23;km;Public Transport;Home <> Client;
45510;Exported;00000361;VANL;VANL - Schiphol - SSE ISMS - Schiphol Budget;45481;23;km;Public Transport;Home <> Client;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45478;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45478;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45477;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45477;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45475;55;km;Public Transport;Home <> Client;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45475;55;km;Public Transport;Home <> Client;
45510;Exported;00000633;VANL;VANL - Alliander - SRM Sourcing - Alliander Investment;45481;63;km;Public Transport;Home <> Client;
45510;Exported;00000633;VANL;VANL - Alliander - SRM Sourcing - Alliander Investment;45481;63;km;Public Transport;Home <> Client;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45470;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45470;55;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45469;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45469;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45468;55;km;Public Transport;Home <> Client;
45510;Exported;00000502;VANL;VANL - BAM - ESG Reporting - BAM Self-billing;45468;55;km;Public Transport;Home <> Client;
45510;Exported;00000635;VANL;VANL - IKEA - BI Consolidation Retail Concept FY24 - IKEA Hourly grouped;45481;16;km;Public Transport;Home <> Client;
45510;Exported;00000635;VANL;VANL - IKEA - BI Consolidation Retail Concept FY24 - IKEA Hourly grouped;45481;16;km;Public Transport;Home <> Client;
45510;Exported;00000635;VANL;VANL - IKEA - BI Consolidation Retail Concept FY24 - IKEA Hourly grouped;45477;16;km;Public Transport;Home <> Client;
45510;Exported;00000635;VANL;VANL - IKEA - BI Consolidation Retail Concept FY24 - IKEA Hourly grouped;45477;16;km;Public Transport;Home <> Client;
45510;Exported;00000258;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45477;89;km;Personal Car;Home <> Client;Hybrid
45510;Exported;00000258;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45475;89;km;Personal Car;Home <> Client;Hybrid
45510;Exported;00000258;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45474;73;km;Personal Car;Home <> Valcon Office;Hybrid
45510;Exported;00000412;VANL;VANL - IKEA - Business Development - Ikea Uncharged;45477;44;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000412;VANL;VANL - IKEA - Business Development - Ikea Uncharged;45477;44;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000471;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45481;55;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000471;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45481;55;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000224;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45481;43;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000224;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45481;43;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000224;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45478;43;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000224;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45478;43;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45478;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45478;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45477;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45477;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45475;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45475;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45474;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000851;VANL;FCNL - NCG - IE Team - Between Self-billing;45474;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000576;VANL;VANL - Rabobank - Chain Housing Transformatie 2024 - Magnit Self-billing;45481;50;km;Public Transport;Home <> Client;
45510;Exported;00000576;VANL;VANL - Rabobank - Chain Housing Transformatie 2024 - Magnit Self-billing;45481;50;km;Public Transport;Home <> Client;
45510;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45481;110;km;Personal Car;Home <> Client;Electric
45510;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45481;45;km;Personal Car;Valcon Office <> Client;Electric
45510;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45481;90;km;Personal Car;Home <> Valcon Office;Electric
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45478;37;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45478;37;km;Personal Car;Home <> Valcon Office;Diesel
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45476;188;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45475;30;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45475;26;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000784;VANL;FCNL - NCG - IE Team - Between Self-billing;45474;185;km;Personal Car;Home <> Client;Diesel
45510;Exported;00000860;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45478;43;km;Personal Car;Home <> Valcon Office;Hybrid
45510;Exported;00000860;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45478;43;km;Personal Car;Home <> Valcon Office;Hybrid
45510;Exported;00000860;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45477;43;km;Personal Car;Home <> Valcon Office;Hybrid
45510;Exported;00000860;VANL;VANL - Valcon - Startersdag - Valcon Uncharged;45477;43;km;Personal Car;Home <> Valcon Office;Hybrid
45510;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45478;110;km;Personal Car;Home <> Client;Electric
45510;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45478;110;km;Personal Car;Home <> Client;Electric
45510;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45477;90;km;Personal Car;Home <> Valcon Office;Electric
45510;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45477;90;km;Personal Car;Home <> Valcon Office;Electric
45510;Exported;00000786;VANL;VANL - Vion - VBACC - Vion Investment;45477;100;km;Public Transport;Home <> Client;
45510;Exported;00000786;VANL;VANL - Vion - VBACC - Vion Investment;45477;100;km;Public Transport;Home <> Client;
45510;Exported;00000433;VANL;VANL - Alliander - ART Kleinverbruik - Alliander Investment;45478;84;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000433;VANL;VANL - Alliander - ART Kleinverbruik - Alliander Investment;45477;84;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000433;VANL;VANL - Alliander - ART Kleinverbruik - Alliander Investment;45476;214;km;Public Transport;Home <> Client;
45510;Exported;00000747;VANL;VANL - ABN - DFC - ABN Hourly grouped;45477;85;km;Public Transport;Home <> Client;
45510;Exported;00000747;VANL;VANL - ABN - DFC - ABN Hourly grouped;45477;85;km;Public Transport;Home <> Client;
45510;Exported;00000747;VANL;VANL - ABN - DFC - ABN Hourly grouped;45475;85;km;Public Transport;Home <> Client;
45510;Exported;00000747;VANL;VANL - ABN - DFC - ABN Hourly grouped;45475;65;km;Public Transport;Home <> Client;
45510;Exported;00000191;VANL;VANL - Belastingdienst - COE COG - Seven Stars Uurbasis;45475;65;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000191;VANL;VANL - Belastingdienst - COE COG - Seven Stars Uurbasis;45475;65;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45478;17;km;Public Transport;Home <> Client;
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45478;17;km;Public Transport;Home <> Client;
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45477;8;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45477;8;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45475;8;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45475;8;km;Bicycle or Walking;Home <> Client;
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45476;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000605;VANL;VANL - ING - GS PowerApps Process Inventory - ING Self-billing;45483;35;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45478;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45478;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45477;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45477;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45474;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000743;VANL;VANL - NCG - Bewonersinteractie - BMC Self-billing;45474;42;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45478;5;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45478;5;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45477;5;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45477;5;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45476;215;km;Public Transport;Home <> Client;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45475;15;km;Public Transport;Home <> Client;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45475;15;km;Public Transport;Home <> Client;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45474;215;km;Public Transport;Home <> Client;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45469;5;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000514;VANL;VANL - NCG - Haalbaarheid En Duurzaamheid - BMC Self-billing;45469;5;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45478;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45478;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45477;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45477;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45476;115;km;Public Transport;Home <> Client;
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45476;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45476;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45474;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000834;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45474;66;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45476;115;km;Public Transport;Home <> Client;
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45475;205;km;Personal Car;Home <> Client;Petrol
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45475;15;km;Personal Car;Valcon Office <> Client;Petrol
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45474;190;km;Personal Car;Valcon Office <> Client;Petrol
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45474;40;km;Personal Car;Home <> Valcon Office;Petrol
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45477;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45477;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45470;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000419;VANL;VANL - Asiel en Migratie - nieuwe Autoriteit I&R proces - BMC Self-billing;45470;40;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000850;VANL;VANL - IKEA - Business Development - Ikea Uncharged;45478;50;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000850;VANL;VANL - IKEA - Business Development - Ikea Uncharged;45478;50;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45470;48;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45470;48;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45467;59;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45467;59;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45469;48;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45469;48;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45463;48;km;Public Transport;Home <> Client;
45510;Exported;00000791;VANL;VANL - Salta Group - Mendix Onboarding - Salta Group (NCOI) Investment;45476;9;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000791;VANL;VANL - Salta Group - Mendix Onboarding - Salta Group (NCOI) Investment;45476;9;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45463;48;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45462;48;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45462;48;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45461;59;km;Public Transport;Home <> Client;
45510;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45461;59;km;Public Transport;Home <> Client;
45510;Exported;00000740;VANL;VANL - Alliander - 2x2 Digitalisering - Staffing MS Self-billing;45478;39;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000740;VANL;VANL - Alliander - 2x2 Digitalisering - Staffing MS Self-billing;45478;39;km;Public Transport;Home <> Valcon Office;
45510;Exported;00000728;VANL;VANL - BAM - Schiphol - BAM Hourly;45477;27;km;Public Transport;Home <> Client;
45510;Exported;00000728;VANL;VANL - BAM - Schiphol - BAM Hourly;45477;27;km;Public Transport;Home <> Client;
45510;Exported;00000728;VANL;VANL - BAM - Schiphol - BAM Hourly;45476;27;km;Public Transport;Home <> Client;
45510;Exported;00000728;VANL;VANL - BAM - Schiphol - BAM Hourly;45476;27;km;Public Transport;Home <> Client;
